label,img1,img2,text
VIFusion/MSRS/DiS-IF_MSRS_train/00009N.png,VIFusion/MSRS/vi/00009N.png,VIFusion/MSRS/ir/00009N.png,VIFusion/MSRS/content_detail/00009N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01382D.png,VIFusion/MSRS/vi/01382D.png,VIFusion/MSRS/ir/01382D.png,VIFusion/MSRS/content_detail/01382D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01030N.png,VIFusion/MSRS/vi/01030N.png,VIFusion/MSRS/ir/01030N.png,VIFusion/MSRS/content_detail/01030N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00998N.png,VIFusion/MSRS/vi/00998N.png,VIFusion/MSRS/ir/00998N.png,VIFusion/MSRS/content_detail/00998N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00800N.png,VIFusion/MSRS/vi/00800N.png,VIFusion/MSRS/ir/00800N.png,VIFusion/MSRS/content_detail/00800N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00177D.png,VIFusion/MSRS/vi/00177D.png,VIFusion/MSRS/ir/00177D.png,VIFusion/MSRS/content_detail/00177D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01549D.png,VIFusion/MSRS/vi/01549D.png,VIFusion/MSRS/ir/01549D.png,VIFusion/MSRS/content_detail/01549D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00037N.png,VIFusion/MSRS/vi/00037N.png,VIFusion/MSRS/ir/00037N.png,VIFusion/MSRS/content_detail/00037N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01115N.png,VIFusion/MSRS/vi/01115N.png,VIFusion/MSRS/ir/01115N.png,VIFusion/MSRS/content_detail/01115N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00636D.png,VIFusion/MSRS/vi/00636D.png,VIFusion/MSRS/ir/00636D.png,VIFusion/MSRS/content_detail/00636D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00399D.png,VIFusion/MSRS/vi/00399D.png,VIFusion/MSRS/ir/00399D.png,VIFusion/MSRS/content_detail/00399D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01412D.png,VIFusion/MSRS/vi/01412D.png,VIFusion/MSRS/ir/01412D.png,VIFusion/MSRS/content_detail/01412D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00781N.png,VIFusion/MSRS/vi/00781N.png,VIFusion/MSRS/ir/00781N.png,VIFusion/MSRS/content_detail/00781N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00560D.png,VIFusion/MSRS/vi/00560D.png,VIFusion/MSRS/ir/00560D.png,VIFusion/MSRS/content_detail/00560D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00330D.png,VIFusion/MSRS/vi/00330D.png,VIFusion/MSRS/ir/00330D.png,VIFusion/MSRS/content_detail/00330D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00741N.png,VIFusion/MSRS/vi/00741N.png,VIFusion/MSRS/ir/00741N.png,VIFusion/MSRS/content_detail/00741N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00281D.png,VIFusion/MSRS/vi/00281D.png,VIFusion/MSRS/ir/00281D.png,VIFusion/MSRS/content_detail/00281D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00549D.png,VIFusion/MSRS/vi/00549D.png,VIFusion/MSRS/ir/00549D.png,VIFusion/MSRS/content_detail/00549D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00562D.png,VIFusion/MSRS/vi/00562D.png,VIFusion/MSRS/ir/00562D.png,VIFusion/MSRS/content_detail/00562D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00793N.png,VIFusion/MSRS/vi/00793N.png,VIFusion/MSRS/ir/00793N.png,VIFusion/MSRS/content_detail/00793N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01014N.png,VIFusion/MSRS/vi/01014N.png,VIFusion/MSRS/ir/01014N.png,VIFusion/MSRS/content_detail/01014N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00338D.png,VIFusion/MSRS/vi/00338D.png,VIFusion/MSRS/ir/00338D.png,VIFusion/MSRS/content_detail/00338D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00747N.png,VIFusion/MSRS/vi/00747N.png,VIFusion/MSRS/ir/00747N.png,VIFusion/MSRS/content_detail/00747N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00753N.png,VIFusion/MSRS/vi/00753N.png,VIFusion/MSRS/ir/00753N.png,VIFusion/MSRS/content_detail/00753N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00623D.png,VIFusion/MSRS/vi/00623D.png,VIFusion/MSRS/ir/00623D.png,VIFusion/MSRS/content_detail/00623D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01165N.png,VIFusion/MSRS/vi/01165N.png,VIFusion/MSRS/ir/01165N.png,VIFusion/MSRS/content_detail/01165N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00058D.png,VIFusion/MSRS/vi/00058D.png,VIFusion/MSRS/ir/00058D.png,VIFusion/MSRS/content_detail/00058D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00724N.png,VIFusion/MSRS/vi/00724N.png,VIFusion/MSRS/ir/00724N.png,VIFusion/MSRS/content_detail/00724N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00318D.png,VIFusion/MSRS/vi/00318D.png,VIFusion/MSRS/ir/00318D.png,VIFusion/MSRS/content_detail/00318D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01151N.png,VIFusion/MSRS/vi/01151N.png,VIFusion/MSRS/ir/01151N.png,VIFusion/MSRS/content_detail/01151N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01450D.png,VIFusion/MSRS/vi/01450D.png,VIFusion/MSRS/ir/01450D.png,VIFusion/MSRS/content_detail/01450D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00675D.png,VIFusion/MSRS/vi/00675D.png,VIFusion/MSRS/ir/00675D.png,VIFusion/MSRS/content_detail/00675D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01212N.png,VIFusion/MSRS/vi/01212N.png,VIFusion/MSRS/ir/01212N.png,VIFusion/MSRS/content_detail/01212N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00535D.png,VIFusion/MSRS/vi/00535D.png,VIFusion/MSRS/ir/00535D.png,VIFusion/MSRS/content_detail/00535D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00851N.png,VIFusion/MSRS/vi/00851N.png,VIFusion/MSRS/ir/00851N.png,VIFusion/MSRS/content_detail/00851N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01517D.png,VIFusion/MSRS/vi/01517D.png,VIFusion/MSRS/ir/01517D.png,VIFusion/MSRS/content_detail/01517D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00723N.png,VIFusion/MSRS/vi/00723N.png,VIFusion/MSRS/ir/00723N.png,VIFusion/MSRS/content_detail/00723N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01367N.png,VIFusion/MSRS/vi/01367N.png,VIFusion/MSRS/ir/01367N.png,VIFusion/MSRS/content_detail/01367N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01512D.png,VIFusion/MSRS/vi/01512D.png,VIFusion/MSRS/ir/01512D.png,VIFusion/MSRS/content_detail/01512D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00784N.png,VIFusion/MSRS/vi/00784N.png,VIFusion/MSRS/ir/00784N.png,VIFusion/MSRS/content_detail/00784N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00565D.png,VIFusion/MSRS/vi/00565D.png,VIFusion/MSRS/ir/00565D.png,VIFusion/MSRS/content_detail/00565D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00627D.png,VIFusion/MSRS/vi/00627D.png,VIFusion/MSRS/ir/00627D.png,VIFusion/MSRS/content_detail/00627D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01058N.png,VIFusion/MSRS/vi/01058N.png,VIFusion/MSRS/ir/01058N.png,VIFusion/MSRS/content_detail/01058N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00879N.png,VIFusion/MSRS/vi/00879N.png,VIFusion/MSRS/ir/00879N.png,VIFusion/MSRS/content_detail/00879N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00938N.png,VIFusion/MSRS/vi/00938N.png,VIFusion/MSRS/ir/00938N.png,VIFusion/MSRS/content_detail/00938N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00895N.png,VIFusion/MSRS/vi/00895N.png,VIFusion/MSRS/ir/00895N.png,VIFusion/MSRS/content_detail/00895N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01448D.png,VIFusion/MSRS/vi/01448D.png,VIFusion/MSRS/ir/01448D.png,VIFusion/MSRS/content_detail/01448D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00509D.png,VIFusion/MSRS/vi/00509D.png,VIFusion/MSRS/ir/00509D.png,VIFusion/MSRS/content_detail/00509D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00104D.png,VIFusion/MSRS/vi/00104D.png,VIFusion/MSRS/ir/00104D.png,VIFusion/MSRS/content_detail/00104D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01083N.png,VIFusion/MSRS/vi/01083N.png,VIFusion/MSRS/ir/01083N.png,VIFusion/MSRS/content_detail/01083N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01091N.png,VIFusion/MSRS/vi/01091N.png,VIFusion/MSRS/ir/01091N.png,VIFusion/MSRS/content_detail/01091N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00170D.png,VIFusion/MSRS/vi/00170D.png,VIFusion/MSRS/ir/00170D.png,VIFusion/MSRS/content_detail/00170D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00023N.png,VIFusion/MSRS/vi/00023N.png,VIFusion/MSRS/ir/00023N.png,VIFusion/MSRS/content_detail/00023N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00184D.png,VIFusion/MSRS/vi/00184D.png,VIFusion/MSRS/ir/00184D.png,VIFusion/MSRS/content_detail/00184D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01056N.png,VIFusion/MSRS/vi/01056N.png,VIFusion/MSRS/ir/01056N.png,VIFusion/MSRS/content_detail/01056N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00406D.png,VIFusion/MSRS/vi/00406D.png,VIFusion/MSRS/ir/00406D.png,VIFusion/MSRS/content_detail/00406D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00344D.png,VIFusion/MSRS/vi/00344D.png,VIFusion/MSRS/ir/00344D.png,VIFusion/MSRS/content_detail/00344D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01491D.png,VIFusion/MSRS/vi/01491D.png,VIFusion/MSRS/ir/01491D.png,VIFusion/MSRS/content_detail/01491D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00687N.png,VIFusion/MSRS/vi/00687N.png,VIFusion/MSRS/ir/00687N.png,VIFusion/MSRS/content_detail/00687N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00226D.png,VIFusion/MSRS/vi/00226D.png,VIFusion/MSRS/ir/00226D.png,VIFusion/MSRS/content_detail/00226D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00965N.png,VIFusion/MSRS/vi/00965N.png,VIFusion/MSRS/ir/00965N.png,VIFusion/MSRS/content_detail/00965N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01084N.png,VIFusion/MSRS/vi/01084N.png,VIFusion/MSRS/ir/01084N.png,VIFusion/MSRS/content_detail/01084N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01160N.png,VIFusion/MSRS/vi/01160N.png,VIFusion/MSRS/ir/01160N.png,VIFusion/MSRS/content_detail/01160N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00145D.png,VIFusion/MSRS/vi/00145D.png,VIFusion/MSRS/ir/00145D.png,VIFusion/MSRS/content_detail/00145D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00153D.png,VIFusion/MSRS/vi/00153D.png,VIFusion/MSRS/ir/00153D.png,VIFusion/MSRS/content_detail/00153D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00801N.png,VIFusion/MSRS/vi/00801N.png,VIFusion/MSRS/ir/00801N.png,VIFusion/MSRS/content_detail/00801N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01446D.png,VIFusion/MSRS/vi/01446D.png,VIFusion/MSRS/ir/01446D.png,VIFusion/MSRS/content_detail/01446D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01272N.png,VIFusion/MSRS/vi/01272N.png,VIFusion/MSRS/ir/01272N.png,VIFusion/MSRS/content_detail/01272N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00776N.png,VIFusion/MSRS/vi/00776N.png,VIFusion/MSRS/ir/00776N.png,VIFusion/MSRS/content_detail/00776N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00779N.png,VIFusion/MSRS/vi/00779N.png,VIFusion/MSRS/ir/00779N.png,VIFusion/MSRS/content_detail/00779N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00877N.png,VIFusion/MSRS/vi/00877N.png,VIFusion/MSRS/ir/00877N.png,VIFusion/MSRS/content_detail/00877N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00995N.png,VIFusion/MSRS/vi/00995N.png,VIFusion/MSRS/ir/00995N.png,VIFusion/MSRS/content_detail/00995N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00175D.png,VIFusion/MSRS/vi/00175D.png,VIFusion/MSRS/ir/00175D.png,VIFusion/MSRS/content_detail/00175D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00489D.png,VIFusion/MSRS/vi/00489D.png,VIFusion/MSRS/ir/00489D.png,VIFusion/MSRS/content_detail/00489D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01261N.png,VIFusion/MSRS/vi/01261N.png,VIFusion/MSRS/ir/01261N.png,VIFusion/MSRS/content_detail/01261N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00799N.png,VIFusion/MSRS/vi/00799N.png,VIFusion/MSRS/ir/00799N.png,VIFusion/MSRS/content_detail/00799N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01425D.png,VIFusion/MSRS/vi/01425D.png,VIFusion/MSRS/ir/01425D.png,VIFusion/MSRS/content_detail/01425D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00739N.png,VIFusion/MSRS/vi/00739N.png,VIFusion/MSRS/ir/00739N.png,VIFusion/MSRS/content_detail/00739N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00413D.png,VIFusion/MSRS/vi/00413D.png,VIFusion/MSRS/ir/00413D.png,VIFusion/MSRS/content_detail/00413D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01503D.png,VIFusion/MSRS/vi/01503D.png,VIFusion/MSRS/ir/01503D.png,VIFusion/MSRS/content_detail/01503D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00354D.png,VIFusion/MSRS/vi/00354D.png,VIFusion/MSRS/ir/00354D.png,VIFusion/MSRS/content_detail/00354D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01143N.png,VIFusion/MSRS/vi/01143N.png,VIFusion/MSRS/ir/01143N.png,VIFusion/MSRS/content_detail/01143N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00317D.png,VIFusion/MSRS/vi/00317D.png,VIFusion/MSRS/ir/00317D.png,VIFusion/MSRS/content_detail/00317D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01465D.png,VIFusion/MSRS/vi/01465D.png,VIFusion/MSRS/ir/01465D.png,VIFusion/MSRS/content_detail/01465D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01468D.png,VIFusion/MSRS/vi/01468D.png,VIFusion/MSRS/ir/01468D.png,VIFusion/MSRS/content_detail/01468D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00942N.png,VIFusion/MSRS/vi/00942N.png,VIFusion/MSRS/ir/00942N.png,VIFusion/MSRS/content_detail/00942N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00497D.png,VIFusion/MSRS/vi/00497D.png,VIFusion/MSRS/ir/00497D.png,VIFusion/MSRS/content_detail/00497D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01081N.png,VIFusion/MSRS/vi/01081N.png,VIFusion/MSRS/ir/01081N.png,VIFusion/MSRS/content_detail/01081N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00705N.png,VIFusion/MSRS/vi/00705N.png,VIFusion/MSRS/ir/00705N.png,VIFusion/MSRS/content_detail/00705N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01521D.png,VIFusion/MSRS/vi/01521D.png,VIFusion/MSRS/ir/01521D.png,VIFusion/MSRS/content_detail/01521D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01597D.png,VIFusion/MSRS/vi/01597D.png,VIFusion/MSRS/ir/01597D.png,VIFusion/MSRS/content_detail/01597D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01276N.png,VIFusion/MSRS/vi/01276N.png,VIFusion/MSRS/ir/01276N.png,VIFusion/MSRS/content_detail/01276N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00639D.png,VIFusion/MSRS/vi/00639D.png,VIFusion/MSRS/ir/00639D.png,VIFusion/MSRS/content_detail/00639D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01350N.png,VIFusion/MSRS/vi/01350N.png,VIFusion/MSRS/ir/01350N.png,VIFusion/MSRS/content_detail/01350N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00346D.png,VIFusion/MSRS/vi/00346D.png,VIFusion/MSRS/ir/00346D.png,VIFusion/MSRS/content_detail/00346D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00873N.png,VIFusion/MSRS/vi/00873N.png,VIFusion/MSRS/ir/00873N.png,VIFusion/MSRS/content_detail/00873N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00829N.png,VIFusion/MSRS/vi/00829N.png,VIFusion/MSRS/ir/00829N.png,VIFusion/MSRS/content_detail/00829N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00438D.png,VIFusion/MSRS/vi/00438D.png,VIFusion/MSRS/ir/00438D.png,VIFusion/MSRS/content_detail/00438D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00261D.png,VIFusion/MSRS/vi/00261D.png,VIFusion/MSRS/ir/00261D.png,VIFusion/MSRS/content_detail/00261D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01108N.png,VIFusion/MSRS/vi/01108N.png,VIFusion/MSRS/ir/01108N.png,VIFusion/MSRS/content_detail/01108N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00309D.png,VIFusion/MSRS/vi/00309D.png,VIFusion/MSRS/ir/00309D.png,VIFusion/MSRS/content_detail/00309D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00977N.png,VIFusion/MSRS/vi/00977N.png,VIFusion/MSRS/ir/00977N.png,VIFusion/MSRS/content_detail/00977N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01563D.png,VIFusion/MSRS/vi/01563D.png,VIFusion/MSRS/ir/01563D.png,VIFusion/MSRS/content_detail/01563D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01594D.png,VIFusion/MSRS/vi/01594D.png,VIFusion/MSRS/ir/01594D.png,VIFusion/MSRS/content_detail/01594D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01235N.png,VIFusion/MSRS/vi/01235N.png,VIFusion/MSRS/ir/01235N.png,VIFusion/MSRS/content_detail/01235N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01062N.png,VIFusion/MSRS/vi/01062N.png,VIFusion/MSRS/ir/01062N.png,VIFusion/MSRS/content_detail/01062N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00761N.png,VIFusion/MSRS/vi/00761N.png,VIFusion/MSRS/ir/00761N.png,VIFusion/MSRS/content_detail/00761N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00807N.png,VIFusion/MSRS/vi/00807N.png,VIFusion/MSRS/ir/00807N.png,VIFusion/MSRS/content_detail/00807N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00382D.png,VIFusion/MSRS/vi/00382D.png,VIFusion/MSRS/ir/00382D.png,VIFusion/MSRS/content_detail/00382D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00789N.png,VIFusion/MSRS/vi/00789N.png,VIFusion/MSRS/ir/00789N.png,VIFusion/MSRS/content_detail/00789N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01172N.png,VIFusion/MSRS/vi/01172N.png,VIFusion/MSRS/ir/01172N.png,VIFusion/MSRS/content_detail/01172N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01217N.png,VIFusion/MSRS/vi/01217N.png,VIFusion/MSRS/ir/01217N.png,VIFusion/MSRS/content_detail/01217N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00265D.png,VIFusion/MSRS/vi/00265D.png,VIFusion/MSRS/ir/00265D.png,VIFusion/MSRS/content_detail/00265D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00190D.png,VIFusion/MSRS/vi/00190D.png,VIFusion/MSRS/ir/00190D.png,VIFusion/MSRS/content_detail/00190D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01374N.png,VIFusion/MSRS/vi/01374N.png,VIFusion/MSRS/ir/01374N.png,VIFusion/MSRS/content_detail/01374N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00336D.png,VIFusion/MSRS/vi/00336D.png,VIFusion/MSRS/ir/00336D.png,VIFusion/MSRS/content_detail/00336D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00993N.png,VIFusion/MSRS/vi/00993N.png,VIFusion/MSRS/ir/00993N.png,VIFusion/MSRS/content_detail/00993N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00117D.png,VIFusion/MSRS/vi/00117D.png,VIFusion/MSRS/ir/00117D.png,VIFusion/MSRS/content_detail/00117D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01471D.png,VIFusion/MSRS/vi/01471D.png,VIFusion/MSRS/ir/01471D.png,VIFusion/MSRS/content_detail/01471D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01592D.png,VIFusion/MSRS/vi/01592D.png,VIFusion/MSRS/ir/01592D.png,VIFusion/MSRS/content_detail/01592D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00514D.png,VIFusion/MSRS/vi/00514D.png,VIFusion/MSRS/ir/00514D.png,VIFusion/MSRS/content_detail/00514D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01534D.png,VIFusion/MSRS/vi/01534D.png,VIFusion/MSRS/ir/01534D.png,VIFusion/MSRS/content_detail/01534D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00861N.png,VIFusion/MSRS/vi/00861N.png,VIFusion/MSRS/ir/00861N.png,VIFusion/MSRS/content_detail/00861N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01075N.png,VIFusion/MSRS/vi/01075N.png,VIFusion/MSRS/ir/01075N.png,VIFusion/MSRS/content_detail/01075N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00105D.png,VIFusion/MSRS/vi/00105D.png,VIFusion/MSRS/ir/00105D.png,VIFusion/MSRS/content_detail/00105D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00019N.png,VIFusion/MSRS/vi/00019N.png,VIFusion/MSRS/ir/00019N.png,VIFusion/MSRS/content_detail/00019N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00205D.png,VIFusion/MSRS/vi/00205D.png,VIFusion/MSRS/ir/00205D.png,VIFusion/MSRS/content_detail/00205D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01387D.png,VIFusion/MSRS/vi/01387D.png,VIFusion/MSRS/ir/01387D.png,VIFusion/MSRS/content_detail/01387D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01299N.png,VIFusion/MSRS/vi/01299N.png,VIFusion/MSRS/ir/01299N.png,VIFusion/MSRS/content_detail/01299N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01317N.png,VIFusion/MSRS/vi/01317N.png,VIFusion/MSRS/ir/01317N.png,VIFusion/MSRS/content_detail/01317N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01370N.png,VIFusion/MSRS/vi/01370N.png,VIFusion/MSRS/ir/01370N.png,VIFusion/MSRS/content_detail/01370N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01509D.png,VIFusion/MSRS/vi/01509D.png,VIFusion/MSRS/ir/01509D.png,VIFusion/MSRS/content_detail/01509D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00527D.png,VIFusion/MSRS/vi/00527D.png,VIFusion/MSRS/ir/00527D.png,VIFusion/MSRS/content_detail/00527D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00428D.png,VIFusion/MSRS/vi/00428D.png,VIFusion/MSRS/ir/00428D.png,VIFusion/MSRS/content_detail/00428D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00181D.png,VIFusion/MSRS/vi/00181D.png,VIFusion/MSRS/ir/00181D.png,VIFusion/MSRS/content_detail/00181D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00164D.png,VIFusion/MSRS/vi/00164D.png,VIFusion/MSRS/ir/00164D.png,VIFusion/MSRS/content_detail/00164D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01248N.png,VIFusion/MSRS/vi/01248N.png,VIFusion/MSRS/ir/01248N.png,VIFusion/MSRS/content_detail/01248N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01533D.png,VIFusion/MSRS/vi/01533D.png,VIFusion/MSRS/ir/01533D.png,VIFusion/MSRS/content_detail/01533D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00520D.png,VIFusion/MSRS/vi/00520D.png,VIFusion/MSRS/ir/00520D.png,VIFusion/MSRS/content_detail/00520D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00389D.png,VIFusion/MSRS/vi/00389D.png,VIFusion/MSRS/ir/00389D.png,VIFusion/MSRS/content_detail/00389D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00490D.png,VIFusion/MSRS/vi/00490D.png,VIFusion/MSRS/ir/00490D.png,VIFusion/MSRS/content_detail/00490D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01080N.png,VIFusion/MSRS/vi/01080N.png,VIFusion/MSRS/ir/01080N.png,VIFusion/MSRS/content_detail/01080N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01179N.png,VIFusion/MSRS/vi/01179N.png,VIFusion/MSRS/ir/01179N.png,VIFusion/MSRS/content_detail/01179N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01209N.png,VIFusion/MSRS/vi/01209N.png,VIFusion/MSRS/ir/01209N.png,VIFusion/MSRS/content_detail/01209N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00973N.png,VIFusion/MSRS/vi/00973N.png,VIFusion/MSRS/ir/00973N.png,VIFusion/MSRS/content_detail/00973N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00296D.png,VIFusion/MSRS/vi/00296D.png,VIFusion/MSRS/ir/00296D.png,VIFusion/MSRS/content_detail/00296D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00887N.png,VIFusion/MSRS/vi/00887N.png,VIFusion/MSRS/ir/00887N.png,VIFusion/MSRS/content_detail/00887N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01124N.png,VIFusion/MSRS/vi/01124N.png,VIFusion/MSRS/ir/01124N.png,VIFusion/MSRS/content_detail/01124N.txt
